number,unknown,i,j,t,exporter,importer,log_trade,log_gdp_exp,log_gdp_imp,log_distance,polity_exp,polity_imp,cc
55891,111788,35,56,6,Mexico,United_States,24.03993898,26.03489746,29.56671502,1.109655863,7,20,0
55892,121550,56,35,6,United_States,Mexico,23.51942854,29.56671502,26.03489746,1.109655863,20,7,0
55893,131425,35,56,7,Mexico,United_States,24.16080867,26.08088135,29.59455671,1.109655863,7,20,0
55894,141397,56,35,7,United_States,Mexico,23.24965378,29.59455671,26.08088135,1.109655863,20,7,0
55895,151397,35,56,8,Mexico,United_States,24.25759083,26.30818481,29.62782042,1.109655863,10,20,0
55896,161397,56,35,8,United_States,Mexico,23.66694046,29.62782042,26.30818481,1.109655863,20,10,0
55897,171397,35,56,9,Mexico,United_States,24.36728254,26.45881263,29.6531752,1.109655863,10,20,0
55898,181397,56,35,9,United_States,Mexico,23.79596811,29.6531752,26.45881263,1.109655863,20,10,0
55899,191397,35,56,10,Mexico,United_States,24.42554834,26.57117184,29.65597294,1.109655863,10,20,0
55900,201397,56,35,10,United_States,Mexico,23.98714579,29.65597294,26.57117184,1.109655863,20,10,0
55901,211788,35,56,11,Mexico,United_States,24.4163681,26.70719102,29.64557753,1.109655863,10,20,0
55902,221550,56,35,11,United_States,Mexico,24.162668,29.64557753,26.70719102,1.109655863,20,10,0
55903,231425,35,56,12,Mexico,United_States,24.50790241,26.82529331,29.67007491,1.109655863,10,20,0
55904,241397,56,35,12,United_States,Mexico,24.75069836,29.67007491,26.82529331,1.109655863,20,10,0
55905,251397,35,56,13,Mexico,United_States,24.60537866,26.89757948,29.69043295,1.109655863,10,20,0
55906,261397,56,35,13,United_States,Mexico,24.77651263,29.69043295,26.89757948,1.109655863,20,10,0
55907,271397,35,56,14,Mexico,United_States,24.79203138,26.91599255,29.72559555,1.109655863,14,20,0
55908,281397,56,35,14,United_States,Mexico,24.87728441,29.72559555,26.91599255,1.109655863,20,14,0
55909,291397,35,56,15,Mexico,United_States,24.98450263,26.5014056,29.74650791,1.109655863,14,20,0
55910,301397,56,35,15,United_States,Mexico,24.83390022,29.74650791,26.5014056,1.109655863,20,14,0
55911,311788,35,56,16,Mexico,United_States,25.12183928,26.62144874,29.77176189,1.109655863,14,20,0
55912,321550,56,35,16,United_States,Mexico,25.0301496,29.77176189,26.62144874,1.109655863,20,14,0
55913,331425,35,56,17,Mexico,United_States,25.26091256,26.78758991,29.81280835,1.109655863,16,20,0
55914,341397,56,35,17,United_States,Mexico,25.21504478,29.81280835,26.78758991,1.109655863,20,16,0
55915,351397,35,56,18,Mexico,United_States,25.34329742,26.82080506,29.85154675,1.109655863,16,20,0
55916,361397,56,35,18,United_States,Mexico,25.31331452,29.85154675,26.82080506,1.109655863,20,16,0
55917,371397,35,56,19,Mexico,United_States,25.46646228,26.9301128,29.88437183,1.109655863,16,20,0
55918,381397,56,35,19,United_States,Mexico,25.43460081,29.88437183,26.9301128,1.109655863,20,16,0
55919,391397,35,56,20,Mexico,United_States,25.64651279,27.08801659,29.90931352,1.109655863,18,20,0
55920,401397,56,35,20,United_States,Mexico,25.66174784,29.90931352,27.08801659,1.109655863,20,18,0
55921,18026,35,57,1,Mexico,Uruguay,16.84931483,26.88362335,23.7600577,2.021313145,7,3,0
55922,28026,57,35,1,Uruguay,Mexico,16.85641853,23.7600577,26.88362335,2.021313145,3,7,0
55923,38026,35,57,2,Mexico,Uruguay,18.81681461,26.46143472,23.51503981,2.021313145,7,3,0
55924,41398,57,35,2,Uruguay,Mexico,16.33000845,23.51503981,26.46143472,2.021313145,3,7,0
55925,51398,35,57,3,Mexico,Uruguay,18.35388754,26.27470657,22.89607153,2.021313145,7,3,0
55926,61398,57,35,3,Uruguay,Mexico,15.62924969,22.89607153,26.27470657,2.021313145,3,7,0
55927,71398,35,57,4,Mexico,Uruguay,18.18064507,26.39897753,22.80334,2.021313145,7,3,0
55928,81398,57,35,4,Uruguay,Mexico,15.98309941,22.80334,26.39897753,2.021313145,3,7,0
55929,91398,35,57,5,Mexico,Uruguay,17.0272027,26.40843754,22.74531058,2.021313145,7,19,0
55930,101398,57,35,5,Uruguay,Mexico,16.1708232,22.74531058,26.40843754,2.021313145,19,7,0
55931,111789,35,57,6,Mexico,Uruguay,18.42853311,26.03489746,22.94323466,2.021313145,7,19,0
55932,121551,57,35,6,Uruguay,Mexico,16.4044505,22.94323466,26.03489746,2.021313145,19,7,0
55933,131426,35,57,7,Mexico,Uruguay,18.68694465,26.08088135,23.13121444,2.021313145,7,19,0
55934,141398,57,35,7,Uruguay,Mexico,16.41952324,23.13121444,26.08088135,2.021313145,19,7,0
55935,151398,35,57,8,Mexico,Uruguay,18.31282251,26.30818481,23.20161256,2.021313145,10,19,0
55936,161398,57,35,8,Uruguay,Mexico,17.30834254,23.20161256,26.30818481,2.021313145,19,10,0
55937,171398,35,57,9,Mexico,Uruguay,18.06595042,26.45881263,23.21035559,2.021313145,10,20,0
55938,181398,57,35,9,Uruguay,Mexico,17.41485615,23.21035559,26.45881263,2.021313145,20,10,0
55939,191398,35,57,10,Mexico,Uruguay,18.00350345,26.57117184,23.22795636,2.021313145,10,20,0
55940,201398,57,35,10,Uruguay,Mexico,17.66613634,23.22795636,26.57117184,2.021313145,20,10,0
55941,211789,35,57,11,Mexico,Uruguay,17.42254243,26.70719102,23.37371181,2.021313145,10,20,0
55942,221551,57,35,11,Uruguay,Mexico,17.57688648,23.37371181,26.70719102,2.021313145,20,10,0
55943,231426,35,57,12,Mexico,Uruguay,17.6538597,26.82529331,23.48536675,2.021313145,10,20,0
55944,241398,57,35,12,Uruguay,Mexico,18.2117042,23.48536675,26.82529331,2.021313145,20,10,0
55945,251398,35,57,13,Mexico,Uruguay,17.8281235,26.89757948,23.60669312,2.021313145,10,20,0
55946,261398,57,35,13,Uruguay,Mexico,18.24336069,23.60669312,26.89757948,2.021313145,20,10,0
55947,271398,35,57,14,Mexico,Uruguay,17.63326978,26.91599255,23.72982992,2.021313145,14,20,0
55948,281398,57,35,14,Uruguay,Mexico,17.992027,23.72982992,26.91599255,2.021313145,20,14,0
55949,291398,35,57,15,Mexico,Uruguay,17.66414682,26.5014056,23.80551888,2.021313145,14,20,0
55950,301398,57,35,15,Uruguay,Mexico,16.79665431,23.80551888,26.5014056,2.021313145,20,14,0
55951,311789,35,57,16,Mexico,Uruguay,17.79831415,26.62144874,23.83673866,2.021313145,14,20,0
55952,321551,57,35,16,Uruguay,Mexico,17.48606083,23.83673866,26.62144874,2.021313145,20,14,0
55953,331426,35,57,17,Mexico,Uruguay,17.84359132,26.78758991,23.87094075,2.021313145,16,20,0
55954,341398,57,35,17,Uruguay,Mexico,17.5005777,23.87094075,26.78758991,2.021313145,20,16,0
55955,351398,35,57,18,Mexico,Uruguay,17.64047799,26.82080506,23.88723319,2.021313145,16,20,0
55956,361398,57,35,18,Uruguay,Mexico,17.29819897,23.88723319,26.82080506,2.021313145,20,16,0
55957,371398,35,57,19,Mexico,Uruguay,17.50290604,26.9301128,23.79607586,2.021313145,16,20,0
55958,381398,57,35,19,Uruguay,Mexico,17.66181163,23.79607586,26.9301128,2.021313145,20,16,0
55959,391398,35,57,20,Mexico,Uruguay,17.46336459,27.08801659,23.72398565,2.021313145,18,20,0
55960,401398,57,35,20,Uruguay,Mexico,18.36876554,23.72398565,27.08801659,2.021313145,20,18,0
55961,18027,35,58,1,Mexico,Venezuela,18.92809751,26.88362335,25.71887125,1.278638566,7,19,0
55962,28027,58,35,1,Venezuela,Mexico,17.52180278,25.71887125,26.88362335,1.278638566,19,7,0
55963,38027,35,58,2,Mexico,Venezuela,19.86780613,26.46143472,25.67561755,1.278638566,7,19,0
55964,41399,58,35,2,Venezuela,Mexico,16.78380038,25.67561755,26.46143472,1.278638566,19,7,0
55965,51399,35,58,3,Mexico,Venezuela,18.41845279,26.27470657,25.66767551,1.278638566,7,19,0
55966,61399,58,35,3,Venezuela,Mexico,14.33816663,25.66767551,26.27470657,1.278638566,19,7,0
55967,71399,35,58,4,Mexico,Venezuela,19.24708556,26.39897753,25.32117004,1.278638566,7,19,0
55968,81399,58,35,4,Venezuela,Mexico,14.956067,25.32117004,26.39897753,1.278638566,19,7,0
55969,91399,35,58,5,Mexico,Venezuela,19.29667765,26.40843754,25.32063617,1.278638566,7,19,0
55970,101399,58,35,5,Venezuela,Mexico,16.98093262,25.32063617,26.40843754,1.278638566,19,7,0
55971,111790,35,58,6,Mexico,Venezuela,18.36729459,26.03489746,25.27772842,1.278638566,7,19,0
55972,121552,58,35,6,Venezuela,Mexico,16.46688504,25.27772842,26.03489746,1.278638566,19,7,0
55973,131427,35,58,7,Mexico,Venezuela,18.82368061,26.08088135,25.01043993,1.278638566,7,19,0
55974,141399,58,35,7,Venezuela,Mexico,15.85452908,25.01043993,26.08088135,1.278638566,19,7,0
55975,151399,35,58,8,Mexico,Venezuela,19.12442598,26.30818481,25.19637101,1.278638566,10,19,0
55976,161399,58,35,8,Venezuela,Mexico,16.47798598,25.19637101,26.30818481,1.278638566,19,10,0
55977,171399,35,58,9,Mexico,Venezuela,18.33824604,26.45881263,24.82669801,1.278638566,10,19,0
55978,181399,58,35,9,Venezuela,Mexico,18.34508873,24.82669801,26.45881263,1.278638566,19,10,0
55979,191399,35,58,10,Mexico,Venezuela,18.6846095,26.57117184,24.88264134,1.278638566,10,19,0
55980,201399,58,35,10,Venezuela,Mexico,19.01907618,24.88264134,26.57117184,1.278638566,19,10,0
55981,211790,35,58,11,Mexico,Venezuela,19.05794291,26.70719102,24.93747969,1.278638566,10,19,0
55982,221552,58,35,11,Venezuela,Mexico,18.99324271,24.93747969,26.70719102,1.278638566,19,10,0
55983,231427,35,58,12,Mexico,Venezuela,19.54398015,26.82529331,25.02912855,1.278638566,10,18,0
55984,241399,58,35,12,Venezuela,Mexico,19.05593319,25.02912855,26.82529331,1.278638566,18,10,0
55985,251399,35,58,13,Mexico,Venezuela,19.38104087,26.89757948,24.99298748,1.278638566,10,18,0
55986,261399,58,35,13,Venezuela,Mexico,19.31428779,24.99298748,26.89757948,1.278638566,18,10,0
55987,271399,35,58,14,Mexico,Venezuela,19.16728914,26.91599255,24.94067561,1.278638566,14,18,0
55988,281399,58,35,14,Venezuela,Mexico,19.66061856,24.94067561,26.91599255,1.278638566,18,14,0
55989,291399,35,58,15,Mexico,Venezuela,19.80016705,26.5014056,25.19440057,1.278638566,14,18,0
55990,301399,58,35,15,Venezuela,Mexico,19.30356439,25.19440057,26.5014056,1.278638566,18,14,0
55991,311790,35,58,16,Mexico,Venezuela,19.78565685,26.62144874,25.07192648,1.278638566,14,18,0
55992,321552,58,35,16,Venezuela,Mexico,19.36385677,25.07192648,26.62144874,1.278638566,18,14,0
55993,331427,35,58,17,Mexico,Venezuela,20.15667785,26.78758991,25.27888838,1.278638566,16,18,0
55994,341399,58,35,17,Venezuela,Mexico,19.97466358,25.27888838,26.78758991,1.278638566,18,16,0
55995,351399,35,58,18,Mexico,Venezuela,20.28474771,26.82080506,25.34043491,1.278638566,16,18,0
55996,361399,58,35,18,Venezuela,Mexico,19.58550667,25.34043491,26.82080506,1.278638566,18,16,0
55997,371399,35,58,19,Mexico,Venezuela,20.05709925,26.9301128,25.39105569,1.278638566,16,17,0
55998,381399,58,35,19,Venezuela,Mexico,19.60105283,25.39105569,26.9301128,1.278638566,17,16,0
55999,391399,35,58,20,Mexico,Venezuela,20.25699131,27.08801659,25.51905638,1.278638566,18,17,0
56000,401399,58,35,20,Venezuela,Mexico,19.92421022,25.51905638,27.08801659,1.278638566,17,18,0
56001,18028,36,37,1,Morocco,Nepal,0,24.09001526,22.18633787,2.141032025,2,8,0
56002,28028,37,36,1,Nepal,Morocco,13.99587274,22.18633787,24.09001526,2.141032025,8,2,0
56003,38028,36,37,2,Morocco,Nepal,0,24.03674693,22.17784816,2.141032025,2,8,0
56004,41400,37,36,2,Nepal,Morocco,13.7315998,22.17784816,24.03674693,2.141032025,8,2,0
56005,51400,36,37,3,Morocco,Nepal,0,23.9026491,22.16684829,2.141032025,2,8,0
56006,61400,37,36,3,Nepal,Morocco,9.584739953,22.16684829,23.9026491,2.141032025,8,2,0
56007,71400,36,37,4,Morocco,Nepal,0,23.7779387,22.17628293,2.141032025,2,8,0
56008,81400,37,36,4,Nepal,Morocco,0,22.17628293,23.7779387,2.141032025,8,2,0
56009,91400,36,37,5,Morocco,Nepal,0,23.75072909,22.1566761,2.141032025,2,8,0
56010,101400,37,36,5,Nepal,Morocco,0,22.1566761,23.75072909,2.141032025,8,2,0
56011,111791,36,37,6,Morocco,Nepal,0,24.0082984,22.22240405,2.141032025,2,8,0
56012,121553,37,36,6,Nepal,Morocco,0,22.22240405,24.0082984,2.141032025,8,2,0
56013,131428,36,37,7,Morocco,Nepal,0,24.06776245,22.22442819,2.141032025,2,8,0
56014,141400,37,36,7,Nepal,Morocco,0,22.22442819,24.06776245,2.141032025,8,2,0
56015,151400,36,37,8,Morocco,Nepal,0,24.19879095,22.34860039,2.141032025,2,8,0
56016,161400,37,36,8,Nepal,Morocco,0,22.34860039,24.19879095,2.141032025,8,2,0
56017,171400,36,37,9,Morocco,Nepal,0,24.1784014,22.31293873,2.141032025,2,8,0
56018,181400,37,36,9,Nepal,Morocco,0,22.31293873,24.1784014,2.141032025,8,2,0
56019,191400,36,37,10,Morocco,Nepal,0,24.2493923,22.28825046,2.141032025,2,15,0
56020,201400,37,36,10,Nepal,Morocco,0,22.28825046,24.2493923,2.141032025,15,2,0
56021,211791,36,37,11,Morocco,Nepal,0,24.28283406,22.32388969,2.141032025,2,15,0
56022,221553,37,36,11,Nepal,Morocco,0,22.32388969,24.28283406,2.141032025,15,2,0
56023,231428,36,37,12,Morocco,Nepal,0,24.27804353,22.15191487,2.141032025,3,15,0
56024,241400,37,36,12,Nepal,Morocco,0,22.15191487,24.27804353,2.141032025,15,3,0
56025,251400,36,37,13,Morocco,Nepal,0,24.18704481,22.19610607,2.141032025,3,15,0
56026,261400,37,36,13,Nepal,Morocco,10.17829537,22.19610607,24.18704481,2.141032025,15,3,0
56027,271400,36,37,14,Morocco,Nepal,12.0085282,24.28780232,22.27700272,2.141032025,3,15,0
56028,281400,37,36,14,Nepal,Morocco,0,22.27700272,24.28780232,2.141032025,15,3,0
56029,291400,36,37,15,Morocco,Nepal,0,24.34192135,22.32701833,2.141032025,3,15,0
56030,301400,37,36,15,Nepal,Morocco,0,22.32701833,24.34192135,2.141032025,15,3,0
56031,311791,36,37,16,Morocco,Nepal,10.48676785,24.41636201,22.32482576,2.141032025,3,15,0
56032,321553,37,36,16,Nepal,Morocco,0,22.32482576,24.41636201,2.141032025,15,3,0
56033,331428,36,37,17,Morocco,Nepal,12.80071382,24.30218439,22.38693702,2.141032025,3,15,0
56034,341400,37,36,17,Nepal,Morocco,0,22.38693702,24.30218439,2.141032025,15,3,0
56035,351400,36,37,18,Morocco,Nepal,12.12876647,24.35612012,22.35921067,2.141032025,4,15,0
56036,361400,37,36,18,Nepal,Morocco,0,22.35921067,24.35612012,2.141032025,15,4,0
56037,371400,36,37,19,Morocco,Nepal,0,24.31737278,22.37174668,2.141032025,4,16,0
56038,381400,37,36,19,Nepal,Morocco,0,22.37174668,24.31737278,2.141032025,16,4,0
56039,391400,36,37,20,Morocco,Nepal,11.85553597,24.22882323,22.42619409,2.141032025,4,16,0
56040,401400,37,36,20,Nepal,Morocco,0,22.42619409,24.22882323,2.141032025,16,4,0
56041,18029,36,38,1,Morocco,Netherlands,20.05919988,24.09001526,26.36610873,0.806814566,2,20,0
56042,28029,38,36,1,Netherlands,Morocco,19.12724675,26.36610873,24.09001526,0.806814566,20,2,0
56043,38029,36,38,2,Morocco,Netherlands,19.98350545,24.03674693,26.27911316,0.806814566,2,20,0
56044,41401,38,36,2,Netherlands,Morocco,19.01259683,26.27911316,24.03674693,0.806814566,20,2,0
56045,51401,36,38,3,Morocco,Netherlands,19.87992563,23.9026491,26.21240269,0.806814566,2,20,0
56046,61401,38,36,3,Netherlands,Morocco,18.61051323,26.21240269,23.9026491,0.806814566,20,2,0
56047,71401,36,38,4,Morocco,Netherlands,19.74282822,23.7779387,26.10369085,0.806814566,2,20,0
56048,81401,38,36,4,Netherlands,Morocco,18.4108466,26.10369085,23.7779387,0.806814566,20,2,0
56049,91401,36,38,5,Morocco,Netherlands,19.83689919,23.75072909,26.08385091,0.806814566,2,20,0
56050,101401,38,36,5,Netherlands,Morocco,18.49052235,26.08385091,23.75072909,0.806814566,20,2,0
56051,111792,36,38,6,Morocco,Netherlands,19.65028178,24.0082984,26.39544088,0.806814566,2,20,0
56052,121554,38,36,6,Netherlands,Morocco,18.87612985,26.39544088,24.0082984,0.806814566,20,2,0
56053,131429,36,38,7,Morocco,Netherlands,19.66681714,24.06776245,26.55533932,0.806814566,2,20,0
56054,141401,38,36,7,Netherlands,Morocco,18.8304223,26.55533932,24.06776245,0.806814566,20,2,0
56055,151401,36,38,8,Morocco,Netherlands,18.68549231,24.19879095,26.57933758,0.806814566,2,20,0
56056,161401,38,36,8,Netherlands,Morocco,18.94968497,26.57933758,24.19879095,0.806814566,20,2,0
56057,171401,36,38,9,Morocco,Netherlands,18.63531393,24.1784014,26.519701,0.806814566,2,20,0
56058,181401,38,36,9,Netherlands,Morocco,19.02103057,26.519701,24.1784014,0.806814566,20,2,0
56059,191401,36,38,10,Morocco,Netherlands,18.6673517,24.2493923,26.68259758,0.806814566,2,20,1
56060,201401,38,36,10,Netherlands,Morocco,19.10708966,26.68259758,24.2493923,0.806814566,20,2,1
56061,211792,36,38,11,Morocco,Netherlands,18.61204153,24.28283406,26.66822505,0.806814566,2,20,1
56062,221554,38,36,11,Netherlands,Morocco,19.22523194,26.66822505,24.28283406,0.806814566,20,2,1
56063,231429,36,38,12,Morocco,Netherlands,18.81641667,24.27804353,26.73928043,0.806814566,3,20,0
56064,241401,38,36,12,Netherlands,Morocco,19.20907799,26.73928043,24.27804353,0.806814566,20,3,0
56065,251401,36,38,13,Morocco,Netherlands,18.8053827,24.18704481,26.6824681,0.806814566,3,20,0
56066,261401,38,36,13,Netherlands,Morocco,18.97150196,26.6824681,24.18704481,0.806814566,20,3,0
56067,271401,36,38,14,Morocco,Netherlands,18.84115096,24.28780232,26.7255622,0.806814566,3,20,0
56068,281401,38,36,14,Netherlands,Morocco,19.01631506,26.7255622,24.28780232,0.806814566,20,3,0
56069,291401,36,38,15,Morocco,Netherlands,19.06255815,24.34192135,26.87369231,0.806814566,3,20,0
56070,301401,38,36,15,Netherlands,Morocco,19.27079724,26.87369231,24.34192135,0.806814566,20,3,0
56071,311792,36,38,16,Morocco,Netherlands,19.12605445,24.41636201,26.83733712,0.806814566,3,20,0
56072,321554,38,36,16,Netherlands,Morocco,19.00648988,26.83733712,24.41636201,0.806814566,20,3,0
56073,331429,36,38,17,Morocco,Netherlands,19.11692176,24.30218439,26.72587367,0.806814566,3,20,0
56074,341401,38,36,17,Netherlands,Morocco,19.03425372,26.72587367,24.30218439,0.806814566,20,3,0
56075,351401,36,38,18,Morocco,Netherlands,18.92820379,24.35612012,26.75198184,0.806814566,4,20,0
56076,361401,38,36,18,Netherlands,Morocco,19.31414179,26.75198184,24.35612012,0.806814566,20,4,0
56077,371401,36,38,19,Morocco,Netherlands,18.9515989,24.31737278,26.74528812,0.806814566,4,20,0
56078,381401,38,36,19,Netherlands,Morocco,19.10978222,26.74528812,24.31737278,0.806814566,20,4,0
56079,391401,36,38,20,Morocco,Netherlands,18.78426453,24.22882323,26.6394679,0.806814566,4,20,2
56080,401401,38,36,20,Netherlands,Morocco,19.08663678,26.6394679,24.22882323,0.806814566,20,4,2
56081,18030,36,39,1,Morocco,New_Zealand,10.7078362,24.09001526,24.56896567,2.954089483,2,20,0
56082,28030,39,36,1,New_Zealand,Morocco,15.08157719,24.56896567,24.09001526,2.954089483,20,2,0
56083,38030,36,39,2,Morocco,New_Zealand,12.38618936,24.03674693,24.48459126,2.954089483,2,20,0
56084,41402,39,36,2,New_Zealand,Morocco,15.49688628,24.48459126,24.03674693,2.954089483,20,2,0
56085,51402,36,39,3,Morocco,New_Zealand,12.11098542,23.9026491,24.44044585,2.954089483,2,20,0
56086,61402,39,36,3,New_Zealand,Morocco,15.47418944,24.44044585,23.9026491,2.954089483,20,2,0
56087,71402,36,39,4,Morocco,New_Zealand,12.21015771,23.7779387,24.35525407,2.954089483,2,20,0
56088,81402,39,36,4,New_Zealand,Morocco,15.78833505,24.35525407,23.7779387,2.954089483,20,2,0
56089,91402,36,39,5,Morocco,New_Zealand,12.49470652,23.75072909,24.32026232,2.954089483,2,20,0
56090,101402,39,36,5,New_Zealand,Morocco,15.70785835,24.32026232,23.75072909,2.954089483,20,2,0
56091,111793,36,39,6,Morocco,New_Zealand,11.20700856,24.0082984,24.54925376,2.954089483,2,20,0
56092,121555,39,36,6,New_Zealand,Morocco,15.04291862,24.54925376,24.0082984,2.954089483,20,2,0
56093,131430,36,39,7,Morocco,New_Zealand,15.66728521,24.06776245,24.75015684,2.954089483,2,20,0
56094,141402,39,36,7,New_Zealand,Morocco,15.28987954,24.75015684,24.06776245,2.954089483,20,2,0
56095,151402,36,39,8,Morocco,New_Zealand,16.33104409,24.19879095,24.88742345,2.954089483,2,20,0
56096,161402,39,36,8,New_Zealand,Morocco,16.01020544,24.88742345,24.19879095,2.954089483,20,2,0
56097,171402,36,39,9,Morocco,New_Zealand,17.08689938,24.1784014,24.80583978,2.954089483,2,20,0
56098,181402,39,36,9,New_Zealand,Morocco,15.46633125,24.80583978,24.1784014,2.954089483,20,2,0
56099,191402,36,39,10,Morocco,New_Zealand,16.42474686,24.2493923,24.77407496,2.954089483,2,20,0
56100,201402,39,36,10,New_Zealand,Morocco,14.17160743,24.77407496,24.2493923,2.954089483,20,2,0
56101,211793,36,39,11,Morocco,New_Zealand,16.48384599,24.28283406,24.69784578,2.954089483,2,20,0
56102,221555,39,36,11,New_Zealand,Morocco,15.78124737,24.69784578,24.28283406,2.954089483,20,2,0
56103,231430,36,39,12,Morocco,New_Zealand,16.69376975,24.27804353,24.62696923,2.954089483,3,20,0
56104,241402,39,36,12,New_Zealand,Morocco,17.52289569,24.62696923,24.27804353,2.954089483,20,3,0
56105,251402,36,39,13,Morocco,New_Zealand,16.68491206,24.18704481,24.68283256,2.954089483,3,20,0
56106,261402,39,36,13,New_Zealand,Morocco,16.98302681,24.68283256,24.18704481,2.954089483,20,3,0
56107,271402,36,39,14,Morocco,New_Zealand,16.89271492,24.28780232,24.82074987,2.954089483,3,20,0
56108,281402,39,36,14,New_Zealand,Morocco,17.06723252,24.82074987,24.28780232,2.954089483,20,3,0
56109,291402,36,39,15,Morocco,New_Zealand,17.0763955,24.34192135,24.95300357,2.954089483,3,20,0
56110,301402,39,36,15,New_Zealand,Morocco,17.19849379,24.95300357,24.34192135,2.954089483,20,3,0
56111,311793,36,39,16,Morocco,New_Zealand,17.33886606,24.41636201,25.01801685,2.954089483,3,20,0
56112,321555,39,36,16,New_Zealand,Morocco,17.57816177,25.01801685,24.41636201,2.954089483,20,3,0
56113,331430,36,39,17,Morocco,New_Zealand,18.02179271,24.30218439,24.99233306,2.954089483,3,20,0
56114,341402,39,36,17,New_Zealand,Morocco,17.2277627,24.99233306,24.30218439,2.954089483,20,3,0
56115,351402,36,39,18,Morocco,New_Zealand,17.91437456,24.35612012,24.77820611,2.954089483,4,20,0
56116,361402,39,36,18,New_Zealand,Morocco,17.03246982,24.77820611,24.35612012,2.954089483,20,4,0
56117,371402,36,39,19,Morocco,New_Zealand,17.67376603,24.31737278,24.79410091,2.954089483,4,20,0
56118,381402,39,36,19,New_Zealand,Morocco,16.95686177,24.79410091,24.31737278,2.954089483,20,4,0
56119,391402,36,39,20,Morocco,New_Zealand,18.26300645,24.22882323,24.66872362,2.954089483,4,20,0
56120,401402,39,36,20,New_Zealand,Morocco,16.71967153,24.66872362,24.22882323,2.954089483,20,4,0
56121,18031,36,40,1,Morocco,Norway,18.42087198,24.09001526,25.4957277,1.147285993,2,20,0
56122,28031,40,36,1,Norway,Morocco,15.72964411,25.4957277,24.09001526,1.147285993,20,2,0
56123,38031,36,40,2,Morocco,Norway,18.20036008,24.03674693,25.41978926,1.147285993,2,20,0
56124,41403,40,36,2,Norway,Morocco,15.72329431,25.41978926,24.03674693,1.147285993,20,2,0
56125,51403,36,40,3,Morocco,Norway,18.30628649,23.9026491,25.36843262,1.147285993,2,20,0
56126,61403,40,36,3,Norway,Morocco,15.35937913,25.36843262,23.9026491,1.147285993,20,2,0
56127,71403,36,40,4,Morocco,Norway,18.12413374,23.7779387,25.33278842,1.147285993,2,20,0
56128,81403,40,36,4,Norway,Morocco,15.98461655,25.33278842,23.7779387,1.147285993,20,2,0
56129,91403,36,40,5,Morocco,Norway,18.33383853,23.75072909,25.34768634,1.147285993,2,20,0
56130,101403,40,36,5,Norway,Morocco,15.83797208,25.34768634,23.75072909,1.147285993,20,2,0
56131,111794,36,40,6,Morocco,Norway,18.43354629,24.0082984,25.50581839,1.147285993,2,20,0
56132,121556,40,36,6,Norway,Morocco,15.87947714,25.50581839,24.0082984,1.147285993,20,2,0
56133,131431,36,40,7,Morocco,Norway,18.8184563,24.06776245,25.65009843,1.147285993,2,20,0
56134,141403,40,36,7,Norway,Morocco,16.12807819,25.65009843,24.06776245,1.147285993,20,2,0
56135,151403,36,40,8,Morocco,Norway,18.97814622,24.19879095,25.6907836,1.147285993,2,20,0
56136,161403,40,36,8,Norway,Morocco,16.36521938,25.6907836,24.19879095,1.147285993,20,2,0
56137,171403,36,40,9,Morocco,Norway,18.87207408,24.1784014,25.65079298,1.147285993,2,20,0
56138,181403,40,36,9,Norway,Morocco,16.04039039,25.65079298,24.1784014,1.147285993,20,2,0
56139,191403,36,40,10,Morocco,Norway,18.79037994,24.2493923,25.752608,1.147285993,2,20,0
56140,201403,40,36,10,Norway,Morocco,16.41272293,25.752608,24.2493923,1.147285993,20,2,0
56141,211794,36,40,11,Morocco,Norway,18.7630977,24.28283406,25.73692153,1.147285993,2,20,0
56142,221556,40,36,11,Norway,Morocco,16.62044941,25.73692153,24.28283406,1.147285993,20,2,0
56143,231431,36,40,12,Morocco,Norway,18.97888618,24.27804353,25.77232653,1.147285993,3,20,0
56144,241403,40,36,12,Norway,Morocco,16.73268935,25.77232653,24.27804353,1.147285993,20,3,0
56145,251403,36,40,13,Morocco,Norway,17.52305249,24.18704481,25.66081686,1.147285993,3,20,0
56146,261403,40,36,13,Norway,Morocco,16.81199452,25.66081686,24.18704481,1.147285993,20,3,0
56147,271403,36,40,14,Morocco,Norway,17.29406914,24.28780232,25.69364128,1.147285993,3,20,0
56148,281403,40,36,14,Norway,Morocco,16.81420357,25.69364128,24.28780232,1.147285993,20,3,0
56149,291403,36,40,15,Morocco,Norway,17.3399103,24.34192135,25.84262606,1.147285993,3,20,0
56150,301403,40,36,15,Norway,Morocco,17.23500737,25.84262606,24.34192135,1.147285993,20,3,0
56151,311794,36,40,16,Morocco,Norway,17.43741076,24.41636201,25.88521797,1.147285993,3,20,0
56152,321556,40,36,16,Norway,Morocco,16.52567092,25.88521797,24.41636201,1.147285993,20,3,0
56153,331431,36,40,17,Morocco,Norway,17.55660572,24.30218439,25.84987429,1.147285993,3,20,0
56154,341403,40,36,17,Norway,Morocco,16.30027521,25.84987429,24.30218439,1.147285993,20,3,0
56155,351403,36,40,18,Morocco,Norway,17.31526193,24.35612012,25.78880752,1.147285993,4,20,0
56156,361403,40,36,18,Norway,Morocco,17.12255024,25.78880752,24.35612012,1.147285993,20,4,0
56157,371403,36,40,19,Morocco,Norway,17.23377393,24.31737278,25.81892173,1.147285993,4,20,0
56158,381403,40,36,19,Norway,Morocco,17.01375229,25.81892173,24.31737278,1.147285993,20,4,0
